127.0.0.1 - - [18/Feb/2025:08:03:58 +0700] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:06:33 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/whcheckimport/whcheckimportlist?_dc=1739862393355&vslCallId=ASHL&cgTpCd=BBK&shftDt=&shftId=&blNo=BLLV1&searchType=discharging&hhtFlags=1STLD&page=1&start=0&limit=25 HTTP/1.1" 200 29804
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:06:33 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/whcheckimport/loadlocation?_dc=1739862393707&vslCallId=ASHL&blNo=BLLV1&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:06:33 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/whcheckimport/loadlocation?_dc=1739862393707&vslCallId=ASHL&blNo=BLLV1&page=1&start=0&limit=25 HTTP/1.1" 200 345
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:06:35 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/combobox/selectwhcombolist?_dc=1739862395035&searchType=WH_ID&locDivCd=WHO&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:06:35 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/warehouse/whviewlist?_dc=1739862395046&searchType=occupiedInfoHHT&cgNo=BLLV1&vslCallId=ASHL&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:06:35 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/combobox/selectwhcombolist?_dc=1739862395035&searchType=WH_ID&locDivCd=WHO&page=1&start=0&limit=25 HTTP/1.1" 200 248513
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:06:35 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/warehouse/whviewlist?_dc=1739862395046&searchType=occupiedInfoHHT&cgNo=BLLV1&vslCallId=ASHL&page=1&start=0&limit=25 HTTP/1.1" 200 3446
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:06:35 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/warehouse/list?_dc=1739862395419&whId=LOCATION%201&locDivCd=BAY&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:06:35 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/warehouse/list?_dc=1739862395414&whId=LOCATION%201&locDivCd=ROW&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:06:35 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/warehouse/list?_dc=1739862395423&whId=LOCATION%201&locUseYn=N&locDivCd=CEL&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:06:35 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/warehouse/whviewlist?_dc=1739862395427&whId=LOCATION%201&searchType=HHT&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:06:36 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/warehouse/list?_dc=1739862395423&whId=LOCATION%201&locUseYn=N&locDivCd=CEL&page=1&start=0&limit=25 HTTP/1.1" 200 345
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:06:36 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/warehouse/list?_dc=1739862395414&whId=LOCATION%201&locDivCd=ROW&page=1&start=0&limit=25 HTTP/1.1" 200 9490
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:06:36 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/warehouse/whviewlist?_dc=1739862395427&whId=LOCATION%201&searchType=HHT&page=1&start=0&limit=25 HTTP/1.1" 200 3345
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:06:36 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/warehouse/list?_dc=1739862395419&whId=LOCATION%201&locDivCd=BAY&page=1&start=0&limit=25 HTTP/1.1" 200 6437
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:07:00 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/validationcode/list?_dc=1739862420710&tyCd=ZB_RELEASED_VALIDATION&col1=ZB1&col2=ASHL&col3=ASHL&col4=2022&col5=0001&col6=BLLV1&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:07:00 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/validationcode/list?_dc=1739862420710&tyCd=ZB_RELEASED_VALIDATION&col1=ZB1&col2=ASHL&col3=ASHL&col4=2022&col5=0001&col6=BLLV1&page=1&start=0&limit=25 HTTP/1.1" 200 502
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:07:18 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/whcheckimport/whcheckimportlist?_dc=1739862438307&vslCallId=ASHL&cgTpCd=BBK&shftDt=&shftId=&blNo=BLLV5&searchType=discharging&hhtFlags=1STLD&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:07:18 +0700] "GET /MOST_MMC_VMT_Web/direct/ws/connect-websocket/info?access_token=bpHv8OPIlCPXywl3nT-jGuUXGoj6Wfx9GLxlyKAL2OKVq3bNmTxgKqo88HOsKY2NHrTCcC-JRY8CWuFuHop0tQ&t=1739862438375 HTTP/1.1" 200 78
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:07:18 +0700] "GET /MOST_MMC_VMT_Web/direct/ws/connect-websocket/086/gerc4wgc/websocket?access_token=bpHv8OPIlCPXywl3nT-jGuUXGoj6Wfx9GLxlyKAL2OKVq3bNmTxgKqo88HOsKY2NHrTCcC-JRY8CWuFuHop0tQ HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:07:18 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/whcheckimport/whcheckimportlist?_dc=1739862438307&vslCallId=ASHL&cgTpCd=BBK&shftDt=&shftId=&blNo=BLLV5&searchType=discharging&hhtFlags=1STLD&page=1&start=0&limit=25 HTTP/1.1" 200 29830
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:07:18 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/whcheckimport/loadlocation?_dc=1739862438560&vslCallId=ASHL&blNo=BLLV5&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:07:18 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/whcheckimport/loadlocation?_dc=1739862438560&vslCallId=ASHL&blNo=BLLV5&page=1&start=0&limit=25 HTTP/1.1" 200 345
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:08:14 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/combobox/selectwhcombolist?_dc=1739862494328&searchType=WH_ID&locDivCd=WHO&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:08:14 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/warehouse/whviewlist?_dc=1739862494335&searchType=occupiedInfoHHT&cgNo=BLLV5&vslCallId=ASHL&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:08:14 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/warehouse/whviewlist?_dc=1739862494335&searchType=occupiedInfoHHT&cgNo=BLLV5&vslCallId=ASHL&page=1&start=0&limit=25 HTTP/1.1" 200 345
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:08:14 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/combobox/selectwhcombolist?_dc=1739862494328&searchType=WH_ID&locDivCd=WHO&page=1&start=0&limit=25 HTTP/1.1" 200 248513
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:08:19 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/warehouse/list?_dc=1739862499636&whId=LOCATION%201&locDivCd=ROW&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:08:19 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/warehouse/list?_dc=1739862499641&whId=LOCATION%201&locDivCd=BAY&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:08:19 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/warehouse/list?_dc=1739862499645&whId=LOCATION%201&locUseYn=N&locDivCd=CEL&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:08:19 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/warehouse/whviewlist?_dc=1739862499649&whId=LOCATION%201&searchType=HHT&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:08:19 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/warehouse/list?_dc=1739862499636&whId=LOCATION%201&locDivCd=ROW&page=1&start=0&limit=25 HTTP/1.1" 200 9490
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:08:19 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/warehouse/whviewlist?_dc=1739862499649&whId=LOCATION%201&searchType=HHT&page=1&start=0&limit=25 HTTP/1.1" 200 3345
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:08:20 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/warehouse/list?_dc=1739862499645&whId=LOCATION%201&locUseYn=N&locDivCd=CEL&page=1&start=0&limit=25 HTTP/1.1" 200 345
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:08:20 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/warehouse/list?_dc=1739862499641&whId=LOCATION%201&locDivCd=BAY&page=1&start=0&limit=25 HTTP/1.1" 200 6437
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:08:45 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/validationcode/list?_dc=1739862525775&tyCd=ZB_RELEASED_VALIDATION&col1=ZB1&col2=ASHL&col3=ASHL&col4=2022&col5=0001&col6=BLLV5&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:08:46 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/validationcode/list?_dc=1739862525775&tyCd=ZB_RELEASED_VALIDATION&col1=ZB1&col2=ASHL&col3=ASHL&col4=2022&col5=0001&col6=BLLV5&page=1&start=0&limit=25 HTTP/1.1" 200 502
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:08:47 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/whcheckimport/whcheckimport/MOST.model.foundation.parm.UpdateBizParm-1?_dc=1739862527679 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:08:48 +0700] "PUT /MOST_MMC_VMT_Web/rest/v1/whcheckimport/whcheckimport/MOST.model.foundation.parm.UpdateBizParm-1?_dc=1739862527679 HTTP/1.1" 200 8952
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:08:53 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/validationcode/list?_dc=1739862533043&tyCd=ZB_RELEASED_VALIDATION&col1=ZB1&col2=ASHL&col3=ASHL&col4=2022&col5=0001&col6=BLLV5&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:08:53 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/validationcode/list?_dc=1739862533043&tyCd=ZB_RELEASED_VALIDATION&col1=ZB1&col2=ASHL&col3=ASHL&col4=2022&col5=0001&col6=BLLV5&page=1&start=0&limit=25 HTTP/1.1" 200 502
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:08:58 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/whcheckimport/whcheckimport/MOST.model.foundation.parm.UpdateBizParm-2?_dc=1739862538113 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:08:58 +0700] "PUT /MOST_MMC_VMT_Web/rest/v1/whcheckimport/whcheckimport/MOST.model.foundation.parm.UpdateBizParm-2?_dc=1739862538113 HTTP/1.1" 200 8952
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:09:10 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/validationcode/list?_dc=1739862550678&tyCd=ZB_RELEASED_VALIDATION&col1=ZB1&col2=ASHL&col3=ASHL&col4=2022&col5=0001&col6=BLLV5&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:09:11 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/validationcode/list?_dc=1739862550678&tyCd=ZB_RELEASED_VALIDATION&col1=ZB1&col2=ASHL&col3=ASHL&col4=2022&col5=0001&col6=BLLV5&page=1&start=0&limit=25 HTTP/1.1" 200 502
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:26:35 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/whcheckimport/whcheckimport/MOST.model.foundation.parm.UpdateBizParm-3?_dc=1739863595514 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:26:40 +0700] "PUT /MOST_MMC_VMT_Web/rest/v1/whcheckimport/whcheckimport/MOST.model.foundation.parm.UpdateBizParm-3?_dc=1739863595514 HTTP/1.1" 200 8952
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:26:50 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/combobox/document?_dc=1739863610125&vslCallId=ASHL&searchType=MBLNO&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:26:50 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/combobox/document?_dc=1739863610130&vslCallId=ASHL&searchType=BLNO&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:26:50 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/combobox/document?_dc=1739863610136&vslCallId=ASHL&searchType=BOOKINGNO&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:26:50 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/combobox/document?_dc=1739863610141&vslCallId=ASHL&searchType=SNNO&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:26:52 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/cargomanualctl/cargoManualCtlImportList?_dc=1739863611435&vslCallId=ASHL&blNo=&masterBL=&cgNo=&lorryNo=&userRefNo=&listType=BL&searchType=DISCHARGING&imtNo=&truckTpCd=E&page=1&start=0&limit=100 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:26:53 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/combobox/document?_dc=1739863610125&vslCallId=ASHL&searchType=MBLNO&page=1&start=0&limit=25 HTTP/1.1" 200 35247
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:26:53 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/combobox/document?_dc=1739863610130&vslCallId=ASHL&searchType=BLNO&page=1&start=0&limit=25 HTTP/1.1" 200 35550
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:26:55 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/combobox/document?_dc=1739863610136&vslCallId=ASHL&searchType=BOOKINGNO&page=1&start=0&limit=25 HTTP/1.1" 200 3828
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:26:55 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/combobox/document?_dc=1739863610141&vslCallId=ASHL&searchType=SNNO&page=1&start=0&limit=25 HTTP/1.1" 200 3862
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:26:55 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/cargomanualctl/cargoManualCtlImportList?_dc=1739863611435&vslCallId=ASHL&blNo=&masterBL=&cgNo=&lorryNo=&userRefNo=&listType=BL&searchType=DISCHARGING&imtNo=&truckTpCd=E&page=1&start=0&limit=100 HTTP/1.1" 200 24340
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:29:10 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/combobox/codemaster?_dc=1739863750090&lcd=MT&mcd=TSPTTP&scdUse=Y&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:29:10 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/combobox/codemaster?_dc=1739863750147&lcd=MT&mcd=HTC&scdUse=Y&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:29:10 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/combobox/codemaster?_dc=1739863750151&searchType=CRANE_EQ&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:29:10 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/combobox/codemaster?_dc=1739863750157&lcd=MT&mcd=TSPTTP&scdUse=Y&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:29:10 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/cargodischarging/cargoDischargingList?_dc=1739863750163&vslCallId=ASHL&cgTpCd=BBK&shftDt=&shftId=&blNo=BLLV5&gateTxnNo=&sdoNo=&searchType=discharging&hhtFlags=1STLD&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:29:10 +0700] "GET /MOST_MMC_VMT_Web/direct/ws/connect-websocket/info?access_token=bpHv8OPIlCPXywl3nT-jGuUXGoj6Wfx9GLxlyKAL2OKVq3bNmTxgKqo88HOsKY2NHrTCcC-JRY8CWuFuHop0tQ&t=1739863750237 HTTP/1.1" 200 78
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:29:10 +0700] "GET /MOST_MMC_VMT_Web/direct/ws/connect-websocket/962/fzdhkkum/websocket?access_token=bpHv8OPIlCPXywl3nT-jGuUXGoj6Wfx9GLxlyKAL2OKVq3bNmTxgKqo88HOsKY2NHrTCcC-JRY8CWuFuHop0tQ HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:29:11 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/combobox/codemaster?_dc=1739863750147&lcd=MT&mcd=HTC&scdUse=Y&page=1&start=0&limit=25 HTTP/1.1" 200 38761
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:29:12 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/combobox/codemaster?_dc=1739863750157&lcd=MT&mcd=TSPTTP&scdUse=Y&page=1&start=0&limit=25 HTTP/1.1" 200 17879
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:29:12 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/combobox/codemaster?_dc=1739863750090&lcd=MT&mcd=TSPTTP&scdUse=Y&page=1&start=0&limit=25 HTTP/1.1" 200 17879
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:29:12 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/combobox/codemaster?_dc=1739863750151&searchType=CRANE_EQ&page=1&start=0&limit=25 HTTP/1.1" 200 70406
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:29:12 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/cargodischarging/cargoDischargingList?_dc=1739863750163&vslCallId=ASHL&cgTpCd=BBK&shftDt=&shftId=&blNo=BLLV5&gateTxnNo=&sdoNo=&searchType=discharging&hhtFlags=1STLD&page=1&start=0&limit=25 HTTP/1.1" 200 29836
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:31:07 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/combobox/codemaster?_dc=1739863867553&lcd=MT&mcd=TSPTTP&scdUse=Y&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:31:07 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/combobox/codemaster?_dc=1739863867603&lcd=MT&mcd=HTC&scdUse=Y&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:31:07 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/combobox/codemaster?_dc=1739863867609&searchType=CRANE_EQ&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:31:07 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/combobox/codemaster?_dc=1739863867613&lcd=MT&mcd=TSPTTP&scdUse=Y&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:31:07 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/cargodischarging/cargoDischargingList?_dc=1739863867619&vslCallId=ASHL&cgTpCd=BBK&shftDt=&shftId=&blNo=BLLV5&gateTxnNo=&sdoNo=&searchType=discharging&hhtFlags=1STLD&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:31:07 +0700] "GET /MOST_MMC_VMT_Web/direct/ws/connect-websocket/info?access_token=bpHv8OPIlCPXywl3nT-jGuUXGoj6Wfx9GLxlyKAL2OKVq3bNmTxgKqo88HOsKY2NHrTCcC-JRY8CWuFuHop0tQ&t=1739863867676 HTTP/1.1" 200 78
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:31:07 +0700] "GET /MOST_MMC_VMT_Web/direct/ws/connect-websocket/243/yz0j3sve/websocket?access_token=bpHv8OPIlCPXywl3nT-jGuUXGoj6Wfx9GLxlyKAL2OKVq3bNmTxgKqo88HOsKY2NHrTCcC-JRY8CWuFuHop0tQ HTTP/1.1" 101 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:31:10 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/combobox/codemaster?_dc=1739863867609&searchType=CRANE_EQ&page=1&start=0&limit=25 HTTP/1.1" 200 8206
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:31:10 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/combobox/codemaster?_dc=1739863867613&lcd=MT&mcd=TSPTTP&scdUse=Y&page=1&start=0&limit=25 HTTP/1.1" 200 8206
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:31:11 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/combobox/codemaster?_dc=1739863867603&lcd=MT&mcd=HTC&scdUse=Y&page=1&start=0&limit=25 HTTP/1.1" 200 8206
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:31:11 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/combobox/codemaster?_dc=1739863867553&lcd=MT&mcd=TSPTTP&scdUse=Y&page=1&start=0&limit=25 HTTP/1.1" 200 8206
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:31:11 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/cargodischarging/cargoDischargingList?_dc=1739863867619&vslCallId=ASHL&cgTpCd=BBK&shftDt=&shftId=&blNo=BLLV5&gateTxnNo=&sdoNo=&searchType=discharging&hhtFlags=1STLD&page=1&start=0&limit=25 HTTP/1.1" 200 8206
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:32:25 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/auth/checkSession?_dc=1739863945803 HTTP/1.1" 202 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:32:26 +0700] "POST /MOST_MMC_VMT_Web/rest/auth/checkSession?_dc=1739863945803 HTTP/1.1" 200 1677
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:32:26 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/basic/profile?_dc=1739863946245&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:32:26 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/basic/profile?_dc=1739863946245&page=1&start=0&limit=25 HTTP/1.1" 200 1901
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:32:26 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/menu/authbutton?_dc=1739863946350&userId=MOSTADMIN&menuId=ALL&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:32:26 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/menu/authbutton?_dc=1739863946350&userId=MOSTADMIN&menuId=ALL&page=1&start=0&limit=25 HTTP/1.1" 200 74597
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:32:26 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/combobox/codemaster?_dc=1739863946878&searchType=BERTH_LOC&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:32:26 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/menu/hht?_dc=1739863946883&userId=MOSTADMIN&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:32:28 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/combobox/codemaster?_dc=1739863946878&searchType=BERTH_LOC&page=1&start=0&limit=25 HTTP/1.1" 200 473758
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:32:28 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/menu/hht?_dc=1739863946883&userId=MOSTADMIN&page=1&start=0&limit=25 HTTP/1.1" 200 10270
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:32:28 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/popup/vesselcalllistpopup?_dc=1739863948547&vslCallId=ASHL&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:32:28 +0700] "GET /MOST_MMC_VMT_Web/rest/v1/popup/vesselcalllistpopup?_dc=1739863948547&vslCallId=ASHL&page=1&start=0&limit=25 HTTP/1.1" 200 2613
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:32:30 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/combobox/document?_dc=1739863950360&vslCallId=ASHL&searchType=MBLNO&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:32:30 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/combobox/document?_dc=1739863950366&vslCallId=ASHL&searchType=BLNO&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:32:30 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/combobox/document?_dc=1739863950374&vslCallId=ASHL&searchType=BOOKINGNO&page=1&start=0&limit=25 HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [18/Feb/2025:14:32:30 +0700] "OPTIONS /MOST_MMC_VMT_Web/rest/v1/combobox/document?_dc=1739863950379&vslCallId=ASHL&searchType=SNNO&page=1&start=0&limit=25 HTTP/1.1" 200 -
